The Faerie Queene,Scudamour,"the lover of Amoret. His name means 'shield of love'. This character is based on Sir James Scudamore, a jousting champion and courtier to Queen Elizabeth I. Scudamour loses his love Amoret to the sorcerer Busirane. Though the 1590 edition of The Faerie Queene has Scudamour united with Amoret through Britomart's assistance, the continuation in Book IV has them separated, never to be reunited."
The Faerie Queene,Talus,"an 'iron man' who helps Arthegall to dispense justice in Book V. The name is likely from Latin 'talus' (ankle) with reference to that which justice 'stands on,' and perhaps also to the ankle of Achilles, who was otherwise invincible, or the mythological bronze man Talos."
The Faerie Queene,Triamond,"one of the Knights of Friendship, a hero of Book IV. Friend of Cambell. One of three brothers; when Priamond and Diamond died, their souls joined with his body. After battling Cambell, Triamond marries Cambell's sister, Canacee."
The Faerie Queene,Una,"the personification of the 'True Church'. She travels with the Redcrosse Knight (who represents England), whom she has recruited to save her parents' castle from a dragon. She also defeats Duessa, who represents the 'false' (Catholic) church and the person of Mary, Queen of Scots, in a trial reminiscent of that which ended in Mary's beheading. Una is also representative of Truth."
The Rivals,Sir Anthony Absolute,a wealthy baronet
The Rivals,Captain Jack Absolute,"his son, disguised as Ensign Beverley"
The Rivals,Faulkland,friend of Jack Absolute
The Rivals,Bob Acres,friend of Jack Absolute
The Rivals,Sir Lucius O'Trigger,an Irish baronet
The Rivals,Fag,Captain Absolute's servant
The Rivals,David,Bob Acres' servant
The Rivals,Thomas,Sir Anthony's servant
The Rivals,Lydia Languish,"a wealthy teenaged heiress, in love with 'Ensign Beverley'"
The Rivals,Julia Melville,"a young relation of the Absolutes, in love with Faulkland"
The Rivals,Lucy,Lydia's conniving maid
The Blithedale Romance,Miles Coverdale,"The story's protagonist and narrator, Coverdale is a simple observer of the activities of the Blithedale farm. However, his narrative occasionally exaggerates or becomes dreamlike and is not entirely trustworthy. At points in the novel, Coverdale seems to practice mild voyeurism. He is a professed supporter of women's equality, as evidenced in an argument with Hollingsworth, although he also views Zenobia's feminism as a symptom of romantic disillusionment. He is typically mild-mannered, though often strange and illogical. He is consistently curious about his surroundings, leading to his voyeurism and mostly unsupported speculations on his fellow residents. Though he seems to fancy Zenobia and certainly regards her as beautiful, in the last line of the story he confesses that he is truly in love with Priscilla. However, critics often identify a strongly homoerotic relationship between Coverdale and Hollingsworth.Old Moodie: Though introduced as Old Moodie, he was formerly known as Fauntleroy, a wealthy but immoral man who loses his riches in a financial scandal. He is separated from his beautiful wife and daughter and disowned by the rest of his family. Years later, poorer and wiser, he remarries and has a second daughter. Coverdale uses him to discover the backgrounds of Zenobia and Priscilla, who are his two daughters."
The Blithedale Romance,The Veiled Lady,"She is a mystical character, first introduced as a public curiosity, who suddenly disappears from the public's eye. Her story is developed in a type of ghost story narrated by Zenobia in a segment titled The Silvery Veil. She is said to have been held captive by the curse of the veil, a symbol which in Hawthorne's literature typically represents secret sin. She is controlled by the magician Westervelt, and is eventually revealed to be Priscilla herself when Hollingsworth removes the veil."
The Blithedale Romance,Hollingsworth,"A philanthropist overly concerned with his own ideals, he comes to the farm with Priscilla having been told she has a place there. He becomes good friends with Coverdale during the other's sickness, but his attempts to recruit the other to his cause eventually cause enough tension for a split in the friendship. He believes in the reform of all sinners and attempts to use Blithedale and its residents to achieve these ends, instead of those supported by the group. He is rumored to have a relationship with Zenobia partway through the novel, and they plan on building a cottage together. However, he falls for Priscilla, saving her from the fate of the Veiled Lady, and breaks up with Zenobia, which causes her to commit suicide."
The Blithedale Romance,Silas Foster,"Coverdale describes him as “lank, stalwart, uncouth, and grizzly-bearded.” He is the only resident that seems to be truly experienced in the art of farming. He is level-headed and sensible, and is the first to suggest Priscilla stay upon her arrival. He is one of the three men to search for and find Zenobia's body and, while displaying proper sadness and emotion, also accepts her death with the most ease."
The Blithedale Romance,Zenobia,"Beautiful and wealthy, she wears a different tropical flower in her hair every day. She is admired by both Hollingsworth and Coverdale, though both eventually fall for her sister Priscilla instead. Priscilla herself is also quite taken with the older woman and follows her around the farm. Zenobia's main vice is pride, and she has an unusual and unexplained prior relationship with Professor Westervelt. She is the daughter of Old Moodie's first, prosperous marriage when he was still referred to as Faunteleroy. She often is thought to be analogous to the author Margaret Fuller, who although not a resident of Brook Farm was a frequent visitor there.Priscilla: A fragile, mysterious girl brought to the farm by Hollingsworth. She makes intricate purses that Coverdale considers a “symbol of her mystery.” She is known to frequently pause as if responding to a call, though no other characters hear it. She becomes progressively more open and less frail throughout the novel and develops a strong attachment to Hollingsworth on top of her sisterly affections for Zenobia. She is eventually revealed to be the second daughter of Old Moodie, as well as the alter ego of the Veiled Lady. Hollingsworth frees her from the curse of the veil, and at the book's close, she remains attached to him."
The Blithedale Romance,Professor Westervelt,"Stumbles into the plot looking for Priscilla and Zenobia. Coverdale takes an immediate distaste to him and describes him with such language as one would describe the devil. In fact, much of the imagery Coverdale uses, such as the flames on Westervelt's pin and the serpent-headed staff he carries are direct references to Satan. He presumably has a former, possibly romantic, relationship with Zenobia. He is revealed to be the magician controlling Priscilla near the end of the book, and his last appearance is at Zenobia's funeral where he criticizes her foolish suicide."
Riders of the Purple Sage,Venters ,"a non-Mormon in the employ of Miss Withersteen. As the story opens he is in a very poor state, being persecuted by the local Mormons. However, Venters is very able with firearms and horses, and he is determined to not be beat."
Riders of the Purple Sage,Lassiter ,a gunfighter on a mysterious mission which brings him to Cottonwoods and Miss Withersteen. He is a non-Mormon and furthermore has no creed except his own way.
The Mystery of the Sea,Archibald Hunter—Archibald ,"the narrator and protagonist of the novel. He has been trained in law, but generally lacks purpose until he meets Marjory and becomes involved in the political and emotional intrigue surrounding the treasure. In this context, he proves to be a courageous, intelligent, and able man, and also one who is willing to make sacrifices for love. He has Second Sight, which allows him to see important events unfold at certain points in the novel."
The Mystery of the Sea,Marjory Drake—Marjory ,"an American heiress who takes great pains to travel unknown in Scotland. She has a fervent hatred for Spaniards and a love for adventure. Marjory is independent and strong-willed, but is subdued somewhat by her love for Archibald. She is also intelligent and resourceful, and instead of being a passive victim, sets traps for her pursuers and leaves a trail of ciphers when she is captive to lead her friends to her."
The Mystery of the Sea,Neil,"Gormala is a mysterious old woman who notices Archibald's first episode of Second Sight. She is also a Seer, and appears throughout the novel at critical moments, offering cryptic, frightening, or helpful information to Archibald. It is never clear whether she is a friend or foe until the end of the novel, when she uses her powers as she is dying to help Archibald rescue Marjory from the kidnappers."
The Mystery of the Sea,Don Bernardino—Don Bernardino ,"the descendant of a Spanish Armada officer (involved in the famous 1588 battle against the English navy) who was given charge by the Pope of a treasure to use against the English. He values duty and honor above all things and is willing to sacrifice his life for the sacred mission entrusted to his family line. He begins as an enemy of Archibald, but later the two men are allies."
Iola Leroy,Iola Leroy,the principal character of the novel.
Iola Leroy,Harriet Johnson,"Iola Leroy's grandmother. While a slave of Nancy Johnson, she resists a whipping. As a punishment, she is sold."
Iola Leroy,Marie Leroy,"Iola's mother. A small child when brutally separated from her mother Harriet Johnson, she finally becomes the slave of wealthy Eugene Leroy. When Eugene becomes seriously ill, she nurses him back to health. He sets her free, has her educated and marries her in a secret ceremony. Although she is so white that 'no one would suspect that she has one drop of negro blood in her veins' (chapter IX), the marriage results in the Leroy family becoming social outcasts."
